movieId,tmdbId,title
955,900,Bringing Up Baby (1938)
956,43795,Penny Serenade (1941)
959,43905,Of Human Bondage (1934)
961,23114,Little Lord Fauntleroy (1936)
963,40206,"Inspector General, The (1949)"
965,260,"39 Steps, The (1935)"
968,10331,Night of the Living Dead (1968)
969,488,"African Queen, The (1951)"
970,22733,Beat the Devil (1953)
971,261,Cat on a Hot Tin Roof (1958)
973,32574,Meet John Doe (1941)
976,22649,"Farewell to Arms, A (1932)"
979,125587,Nothing Personal (1995)
981,52855,Dangerous Ground (1997)
982,39940,Picnic (1955)
984,85328,"Pompatus of Love, The (1996)"
986,11076,Fly Away Home (1996)
987,63945,Bliss (1997)
988,58985,Grace of My Heart (1996)
990,10861,Maximum Risk (1996)
991,1770,Michael Collins (1996)
993,2033,Infinity (1996)
994,18203,Big Night (1996)
996,9333,Last Man Standing (1996)
998,9400,Set It Off (1996)
999,9401,2 Days in the Valley (1996)
1003,11306,Extreme Measures (1996)
1004,9625,"Glimmer Man, The (1996)"
1005,10680,D3: The Mighty Ducks (1996)
1006,6346,"Chamber, The (1996)"
1007,18660,"Apple Dumpling Gang, The (1975)"
1008,35115,"Davy Crockett, King of the Wild Frontier (1955)"
1009,14821,Escape to Witch Mountain (1975)
1010,14136,"Love Bug, The (1969)"
1011,10869,Herbie Rides Again (1974)
1012,22660,Old Yeller (1957)
1013,19186,"Parent Trap, The (1961)"
1014,31102,Pollyanna (1960)
1015,6878,Homeward Bound: The Incredible Journey (1993)
1016,15944,"Shaggy Dog, The (1959)"
1017,18444,Swiss Family Robinson (1960)
1018,20723,That Darn Cat! (1965)
1019,173,"20,000 Leagues Under the Sea (1954)"
1020,864,Cool Runnings (1993)
1021,24795,Angels in the Outfield (1994)
1022,11224,Cinderella (1950)
1023,81310,Winnie the Pooh and the Blustery Day (1968)
1024,15947,"Three Caballeros, The (1945)"
1025,9078,"Sword in the Stone, The (1963)"
1027,8367,Robin Hood: Prince of Thieves (1991)
1028,433,Mary Poppins (1964)
1029,11360,Dumbo (1941)
1030,11114,Pete's Dragon (1977)
1031,12335,Bedknobs and Broomsticks (1971)
1032,12092,Alice in Wonderland (1951)
1033,10948,"Fox and the Hound, The (1981)"
1034,11229,Freeway (1996)
1035,15121,"Sound of Music, The (1965)"
1036,562,Die Hard (1988)
1037,10163,"Lawnmower Man, The (1992)"
1040,47199,"Secret Agent, The (1996)"
1041,11159,Secrets & Lies (1996)
1042,9591,That Thing You Do! (1996)
1043,30500,To Gillian on Her 37th Birthday (1996)
1046,10938,Beautiful Thing (1996)
1047,11412,"Long Kiss Goodnight, The (1996)"
1049,10586,"Ghost and the Darkness, The (1996)"
1050,42314,Looking for Richard (1996)
1051,27845,Trees Lounge (1996)
1053,23223,Normal Life (1996)
1054,49471,Get on the Bus (1996)
1055,38153,Shadow Conspiracy (1997)
1056,25147,Jude (1996)
1057,9716,Everyone Says I Love You (1996)
1059,454,William Shakespeare's Romeo + Juliet (1996)
1060,10218,Swingers (1996)
1061,819,Sleepers (1996)
1064,11238,Aladdin and the King of Thieves (1996)
1066,31530,Shall We Dance (1937)
1068,28120,Crossfire (1947)
1073,252,Willy Wonka & the Chocolate Factory (1971)
1076,16372,"Innocents, The (1961)"
1077,11561,Sleeper (1973)
1078,11302,Bananas (1971)
1079,623,"Fish Called Wanda, A (1988)"
1080,583,Monty Python's Life of Brian (1979)
1081,12614,Victor/Victoria (1982)
1082,21711,"Candidate, The (1972)"
1083,11575,"Great Race, The (1965)"
1084,475,Bonnie and Clyde (1967)
1085,11331,"Old Man and the Sea, The (1958)"
1086,521,Dial M for Murder (1954)
1088,88,Dirty Dancing (1987)
1089,500,Reservoir Dogs (1992)
1090,792,Platoon (1986)
1091,8491,Weekend at Bernie's (1989)
1092,402,Basic Instinct (1992)
1093,10537,"Doors, The (1991)"
1094,11386,"Crying Game, The (1992)"
1095,9504,Glengarry Glen Ross (1992)
1096,15764,Sophie's Choice (1982)
1097,601,E.T. the Extra-Terrestrial (1982)
1099,25842,"Christmas Carol, A (1938)"
1100,2119,Days of Thunder (1990)
1101,744,Top Gun (1986)
1103,221,Rebel Without a Cause (1955)
1104,702,"Streetcar Named Desire, A (1951)"
1105,25750,Children of the Corn IV: The Gathering (1996)
1111,9305,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
1112,37616,Palookaville (1996)
1114,21612,"Funeral, The (1996)"
1116,102461,"Single Girl, A (Fille seule, La) (1995)"
1117,36998,"Eighth Day, The (Huitième jour, Le) (1996)"
1119,116844,Drunks (1995)
1120,1630,"People vs. Larry Flynt, The (1996)"
1121,26626,Glory Daze (1995)
1123,124837,"Perfect Candidate, A (1996)"
1124,11816,On Golden Pond (1981)
1125,11843,"Return of the Pink Panther, The (1975)"
1126,10379,Drop Dead Fred (1991)
1127,2756,"Abyss, The (1989)"
1128,790,"Fog, The (1980)"
1129,1103,Escape from New York (1981)
1130,11298,"Howling, The (1980)"
1131,4480,Jean de Florette (1986)
1132,4481,Manon of the Spring (Manon des sources) (1986)
1135,10765,Private Benjamin (1980)
1136,762,Monty Python and the Holy Grail (1975)
1137,44497,Hustler White (1996)
1140,99479,Entertaining Angels: The Dorothy Day Story (1996)
1144,124829,"Line King: The Al Hirschfeld Story, The (1996)"
1147,10548,When We Were Kings (1996)
1148,531,Wallace & Gromit: The Wrong Trousers (1993)
1150,4483,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
1151,18919,Lesson Faust (1994)
1156,61461,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"
1161,659,"Tin Drum, The (Blechtrommel, Die) (1979)"
1162,30892,"Ruling Class, The (1972)"
1163,86369,Mina Tannenbaum (1994)
1167,38554,Dear God (1996)
1170,36555,Best of the Best 3: No Turning Back (1995)
1171,10608,Bob Roberts (1992)
1172,11216,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
1173,7452,"Cook the Thief His Wife & Her Lover, The (1989)"
1175,892,Delicatessen (1991)
1176,1600,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
1177,26561,Enchanted April (1992)
1178,975,Paths of Glory (1957)
1179,18129,"Grifters, The (1990)"
1180,54405,Hear My Song (1991)
1183,409,"English Patient, The (1996)"
1184,38251,Mediterraneo (1991)
1185,10161,My Left Foot (1989)
1186,1412,"Sex, Lies, and Videotape (1989)"
1187,41768,Passion Fish (1992)
1188,10409,Strictly Ballroom (1992)
1189,14285,"Thin Blue Line, The (1988)"
1190,2469,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
1191,10174,Madonna: Truth or Dare (1991)
1192,31225,Paris Is Burning (1990)
1193,510,One Flew Over the Cuckoo's Nest (1975)
1194,11455,Cheech and Chong's Up in Smoke (1978)
1196,1891,Star Wars: Episode V - The Empire Strikes Back (1980)
1197,2493,"Princess Bride, The (1987)"
1198,85,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
1199,68,Brazil (1985)
1200,679,Aliens (1986)
1201,429,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
1202,13446,Withnail & I (1987)
1203,389,12 Angry Men (1957)
1204,947,Lawrence of Arabia (1962)
1206,185,"Clockwork Orange, A (1971)"
1207,595,To Kill a Mockingbird (1962)
1208,28,Apocalypse Now (1979)
1209,335,Once Upon a Time in the West (C'era una volta il West) (1968)
1210,1892,Star Wars: Episode VI - Return of the Jedi (1983)
1211,144,"Wings of Desire (Himmel über Berlin, Der) (1987)"
1212,1092,"Third Man, The (1949)"
1213,769,Goodfellas (1990)
1214,348,Alien (1979)
1215,766,Army of Darkness (1993)
1216,175,"Big Blue, The (Grand bleu, Le) (1988)"
1217,11645,Ran (1985)
1218,10835,"Killer, The (Die xue shuang xiong) (1989)"
1219,539,Psycho (1960)
1220,525,"Blues Brothers, The (1980)"
1221,240,"Godfather: Part II, The (1974)"
1222,600,Full Metal Jacket (1987)
1223,530,"Grand Day Out with Wallace and Gromit, A (1989)"
1224,10705,Henry V (1989)
1225,279,Amadeus (1984)
1226,3109,"Quiet Man, The (1952)"
1227,311,Once Upon a Time in America (1984)
1228,1578,Raging Bull (1980)
1230,703,Annie Hall (1977)
1231,9549,"Right Stuff, The (1983)"
1232,1398,Stalker (1979)
1233,387,"Boot, Das (Boat, The) (1981)"
1234,9277,"Sting, The (1973)"
1235,343,Harold and Maude (1971)
1236,37291,Trust (1990)
1237,490,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
1238,11235,Local Hero (1983)
1240,218,"Terminator, The (1984)"
1241,763,Dead Alive (Braindead) (1992)
1242,9665,Glory (1989)
1243,18971,Rosencrantz and Guildenstern Are Dead (1990)
1244,696,Manhattan (1979)
1245,379,Miller's Crossing (1990)
1246,207,Dead Poets Society (1989)
1247,37247,"Graduate, The (1967)"
1248,1480,Touch of Evil (1958)
1249,9322,"Femme Nikita, La (Nikita) (1990)"
1250,826,"Bridge on the River Kwai, The (1957)"
1251,422,8 1/2 (8½) (1963)
1252,829,Chinatown (1974)
1253,828,"Day the Earth Stood Still, The (1951)"
1254,3090,"Treasure of the Sierra Madre, The (1948)"
1255,9964,Bad Taste (1987)
1256,3063,Duck Soup (1933)
1257,13667,Better Off Dead... (1985)
1258,694,"Shining, The (1980)"
1259,235,Stand by Me (1986)
1260,832,M (1931)
1261,765,Evil Dead II (Dead by Dawn) (1987)
1262,5925,"Great Escape, The (1963)"
1263,11778,"Deer Hunter, The (1978)"
1264,4485,Diva (1981)
1265,137,Groundhog Day (1993)
1266,33,Unforgiven (1992)
1267,982,"Manchurian Candidate, The (1962)"
1268,8428,Pump Up the Volume (1990)
1269,212,Arsenic and Old Lace (1944)
1270,105,Back to the Future (1985)
1271,1633,Fried Green Tomatoes (1991)
1272,11202,Patton (1970)
1273,1554,Down by Law (1986)
1274,149,Akira (1988)
1275,8009,Highlander (1986)
1276,903,Cool Hand Luke (1967)
1277,11673,Cyrano de Bergerac (1990)
1278,3034,Young Frankenstein (1974)
1279,339,Night on Earth (1991)
1280,10404,Raise the Red Lantern (Da hong deng long gao gao gua) (1991)
1281,914,"Great Dictator, The (1940)"
1282,756,Fantasia (1940)
1283,288,High Noon (1952)
1284,910,"Big Sleep, The (1946)"
1285,2640,Heathers (1989)
1286,16633,Somewhere in Time (1980)
1287,665,Ben-Hur (1959)
1288,11031,This Is Spinal Tap (1984)
1289,11314,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
1290,15143,Some Kind of Wonderful (1987)
1291,89,Indiana Jones and the Last Crusade (1989)
1292,10322,Being There (1979)
1293,783,Gandhi (1982)
1295,10644,"Unbearable Lightness of Being, The (1988)"
1296,11257,"Room with a View, A (1986)"
1297,14370,Real Genius (1985)
1298,12104,Pink Floyd: The Wall (1982)
1299,625,"Killing Fields, The (1984)"
1300,8816,My Life as a Dog (Mitt liv som hund) (1985)
1301,830,Forbidden Planet (1956)
1302,2323,Field of Dreams (1989)
1303,983,"Man Who Would Be King, The (1975)"
1304,642,Butch Cassidy and the Sundance Kid (1969)
1305,655,"Paris, Texas (1984)"
1306,10341,Until the End of the World (Bis ans Ende der Welt) (1991)
1307,639,When Harry Met Sally... (1989)
1310,30180,Hype! (1996)
1312,41801,Female Perversions (1996)
1318,18762,Blue Juice (1995)
1320,8077,Alien³ (a.k.a. Alien 3) (1992)
1321,814,"American Werewolf in London, An (1981)"
1322,41671,Amityville 1992: It's About Time (1992)
1323,27214,Amityville 3-D (1983)
1324,52263,Amityville: Dollhouse (1996)
1325,33519,Amityville: A New Generation (1993)
1326,16235,Amityville II: The Possession (1982)
1327,11449,"Amityville Horror, The (1979)"
1328,41848,"Amityville Curse, The (1990)"
1329,25944,Blood for Dracula (Andy Warhol's Dracula) (1974)
1330,24913,April Fool's Day (1986)
1331,49126,Audrey Rose (1977)
1332,32076,"Believers, The (1987)"
1333,571,"Birds, The (1963)"
1334,8851,"Blob, The (1958)"
1335,37843,Blood Beach (1981)
1336,32146,Body Parts (1991)
1337,30346,"Body Snatcher, The (1945)"
1339,6114,Dracula (Bram Stoker's Dracula) (1992)
1340,229,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)"
1341,13549,Burnt Offerings (1976)
1342,9529,Candyman (1992)
1343,1598,Cape Fear (1991)
1344,11349,Cape Fear (1962)
1345,7340,Carrie (1976)
1346,6217,Cat People (1982)
1347,377,"Nightmare on Elm Street, A (1984)"
1348,653,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"
1349,28198,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986)
1350,794,"Omen, The (1976)"
1351,31640,Blood and Wine (Blood & Wine) (1996)
1352,8744,Albino Alligator (1996)
1353,25189,"Mirror Has Two Faces, The (1996)"
1354,145,Breaking the Waves (1996)
1355,2212,Nightwatch (1997)
1356,199,Star Trek: First Contact (1996)
1357,7863,Shine (1996)
1358,12498,Sling Blade (1996)
1359,9279,Jingle All the Way (1996)
1361,17204,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
1363,21539,"Preacher's Wife, The (1996)"
1365,12709,Ridicule (1996)
1366,20539,"Crucible, The (1996)"
1367,11674,101 Dalmatians (1996)
1370,1573,Die Hard 2 (1990)
1371,152,Star Trek: The Motion Picture (1979)
1372,174,Star Trek VI: The Undiscovered Country (1991)
1373,172,Star Trek V: The Final Frontier (1989)
1374,154,Star Trek II: The Wrath of Khan (1982)
1375,157,Star Trek III: The Search for Spock (1984)
1376,168,Star Trek IV: The Voyage Home (1986)
1377,364,Batman Returns (1992)
1378,11967,Young Guns (1988)
1379,9086,Young Guns II (1990)
1380,621,Grease (1978)
1381,9037,Grease 2 (1982)
1382,10173,Marked for Death (1990)
1385,8845,Under Siege (1992)
1387,578,Jaws (1975)
1388,579,Jaws 2 (1978)
1389,17692,Jaws 3-D (1983)
1390,17795,My Fellow Americans (1996)
1391,75,Mars Attacks! (1996)
1392,13891,Citizen Ruth (1996)
1393,9390,Jerry Maguire (1996)
1394,378,Raising Arizona (1987)
1395,10896,Tin Men (1987)
1396,2322,Sneakers (1992)
1397,41240,Bastard Out of Carolina (1996)
1398,26949,In Love and War (1996)
1399,9819,Marvin's Room (1996)
1401,31908,Ghosts of Mississippi (1996)
1405,3179,Beavis and Butt-Head Do America (1996)
1406,1802,La Cérémonie (1995)
1407,4232,Scream (1996)
1408,9361,"Last of the Mohicans, The (1992)"
1409,2928,Michael (1996)
1411,10549,Hamlet (1996)
1412,58102,Some Mother's Son (1996)
1413,18451,"Whole Wide World, The (1996)"
1414,27265,Mother (1996)
1415,49935,"Thieves (Voleurs, Les) (1996)"
1416,8818,Evita (1996)
1417,36758,"Portrait of a Lady, The (1996)"
1419,36040,Walkabout (1971)
1422,9415,Murder at 1600 (1997)
1423,55146,Hearts and Minds (1996)
1425,12145,Fierce Creatures (1997)
1426,42424,Zeus and Roxanne (1997)
1427,34314,Turbulence (1997)
1428,2892,Angel Baby (1995)
1429,9404,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)
1430,85242,Underworld (1996)
1431,9622,Beverly Hills Ninja (1997)
1432,8860,Metro (1997)
1437,14832,"Cement Garden, The (1993)"
1438,9619,Dante's Peak (1997)
1439,40506,Meet Wally Sparks (1997)
1440,31000,Amos & Andrew (1993)
1441,4104,Benny & Joon (1993)
1442,26306,Prefontaine (1997)
1445,14908,McHale's Navy (1997)
1446,784,Kolya (Kolja) (1996)
1447,12489,Gridlock'd (1997)
1449,16448,Waiting for Guffman (1996)
1453,17894,"Beautician and the Beast, The (1997)"
1454,28059,SubUrbia (1997)
1456,17949,"Pest, The (1997)"
1457,1968,Fools Rush In (1997)
1458,61563,Touch (1997)
1459,66,Absolute Power (1997)
1460,20735,That Darn Cat (1997)
1461,11419,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)
1464,638,Lost Highway (1997)
1465,25624,Rosewood (1997)
1466,9366,Donnie Brasco (1997)
1468,21915,Booty Call (1997)
1473,19952,Best Men (1997)
1474,9446,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)
1475,28005,Kama Sutra: A Tale of Love (1996)
1476,9403,Private Parts (1997)
1477,27322,Love Jones (1997)
1479,10003,"Saint, The (1997)"
1480,9311,Smilla's Sense of Snow (1997)
1483,884,Crash (1996)
1484,49806,"Daytrippers, The (1996)"
1485,1624,Liar Liar (1997)
1487,16052,Selena (1997)
1488,4477,"Devil's Own, The (1997)"
1489,24662,Cats Don't Dance (1997)
1490,18423,B*A*P*S (1997)
1493,76996,Love and Other Catastrophes (1996)
1495,6499,Turbo: A Power Rangers Movie (1997)
1496,50512,Anna Karenina (1997)
1497,9405,Double Team (1997)
1498,12723,Inventing the Abbotts (1997)
1499,9360,Anaconda (1997)
1500,9434,Grosse Pointe Blank (1997)
1502,21626,Kissed (1996)
1503,13982,8 Heads in a Duffel Bag (1997)
1507,77223,Paradise Road (1997)
1513,9611,Romy and Michele's High School Reunion (1997)
1514,47694,Temptress Moon (Feng Yue) (1996)
1515,10357,Volcano (1997)
1516,9977,Children of the Revolution (1996)
1517,816,Austin Powers: International Man of Mystery (1997)
1518,2163,Breakdown (1997)
1519,124680,Broken English (1996)
1526,12499,Fathers' Day (1997)
1527,18,"Fifth Element, The (1997)"
1529,1811,Nowhere (1997)
1533,105045,"Promise, The (La promesse) (1996)"
1537,11239,Shall We Dance? (Shall We Dansu?) (1996)
1541,2058,Addicted to Love (1997)
1542,9450,Brassed Off (1996)
1544,330,"Lost World: Jurassic Park, The (1997)"
1545,38523,Ponette (1996)
1546,16375,Schizopolis (1996)
1547,33660,Shiloh (1997)
1549,45671,Rough Magic (1995)
1550,17770,Trial and Error (1997)
1551,15170,Buddy (1997)
1552,1701,Con Air (1997)
1554,26422,"Pillow Book, The (1996)"
1556,1639,Speed 2: Cruise Control (1997)
1562,415,Batman & Robin (1997)
1564,65889,For Roseanna (Roseanna's Grave) (1997)
1565,11103,Head Above Water (1996)
1566,11970,Hercules (1997)
1569,8874,My Best Friend's Wedding (1997)
1571,11956,When the Cat's Away (Chacun cherche son chat) (1996)
1572,266,"Contempt (Mépris, Le) (1963)"
1573,754,Face/Off (1997)
1574,37567,Fall (1997)
1580,607,Men in Black (a.k.a. MIB) (1997)
1581,18080,Out to Sea (1997)
1582,38225,Wild America (1997)
1583,17834,"Simple Wish, A (1997)"
1584,686,Contact (1997)
1585,65046,Love Serenade (1996)
1586,4421,G.I. Jane (1997)
1587,9387,Conan the Barbarian (1982)
1588,10603,George of the Jungle (1997)
1589,2142,Cop Land (1997)
1590,8413,Event Horizon (1997)
1591,10336,Spawn (1997)
1592,20737,Air Bud (1997)
1593,9413,Picture Perfect (1997)
1594,14585,In the Company of Men (1997)
1596,49462,Career Girls (1997)
1597,8834,Conspiracy Theory (1997)
1598,9458,Desperate Measures (1998)
1599,8854,Steel (1997)
1600,38295,She's So Lovely (1997)
1601,22073,Hoodlum (1997)
1602,37244,Leave It to Beaver (1997)
1603,4961,Mimic (1997)
1604,9416,Money Talks (1997)
1605,26180,Excess Baggage (1997)
1606,17832,Kull the Conqueror (1997)
1608,9772,Air Force One (1997)
1609,6072,187 (One Eight Seven) (1997)
1610,1669,"Hunt for Red October, The (1990)"
1611,468,My Own Private Idaho (1991)
1612,32519,"Kiss Me, Guido (1997)"
1613,108401,Star Maps (1997)
1614,10806,In & Out (1997)
1615,9433,"Edge, The (1997)"
1616,6623,"Peacemaker, The (1997)"
1617,2118,L.A. Confidential (1997)
1619,978,Seven Years in Tibet (1997)
1620,9437,Kiss the Girls (1997)
1621,29461,Soul Food (1997)
1623,10351,Wishmaster (1997)
1624,66588,"Thousand Acres, A (1997)"
1625,2649,"Game, The (1997)"
1626,14289,Fire Down Below (1997)
1627,10155,U Turn (1997)
1629,20457,"MatchMaker, The (1997)"
1631,18355,"Assignment, The (1997)"
1633,55306,Ulee's Gold (1997)
1635,68924,"Ice Storm, The (1997)"
1639,2255,Chasing Amy (1997)
1641,9427,"Full Monty, The (1997)"
1642,172545,Indian Summer (a.k.a. Alive & Kicking) (1996)
1643,17589,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)"
1644,3597,I Know What You Did Last Summer (1997)
1645,1813,The Devil's Advocate (1997)
1646,36797,RocketMan (a.k.a. Rocket Man) (1997)
1647,12628,Playing God (1997)
1648,33344,"House of Yes, The (1997)"
1649,25099,"Fast, Cheap & Out of Control (1997)"
1650,45019,Washington Square (1997)
1652,62422,Year of the Horse (1997)
1653,782,Gattaca (1997)
1654,29911,FairyTale: A True Story (1997)
1655,9827,Phantoms (1998)
1656,1959,Swept from the Sea (1997)
1658,8067,"Life Less Ordinary, A (1997)"
1659,125052,Hurricane Streets (1997)
1660,45153,Eve's Bayou (1997)
1661,10871,Switchback (1997)
1662,14398,Gang Related (1997)
1663,10890,Stripes (1981)
1665,1281,Bean (1997)
1667,9770,Mad City (1997)
1670,14905,Welcome to Sarajevo (1997)
1671,14583,Deceiver (1997)
1672,11975,"Rainmaker, The (1997)"
